loss,accuracy,val_loss,val_accuracy
0.6536514759063721,0.7595227360725403,1.296561598777771,0.5072992444038391
0.37822139263153076,0.8494722247123718,0.7699993848800659,0.5072992444038391
0.3848290741443634,0.8301973342895508,7.956003665924072,0.4708029329776764
0.3240818679332733,0.8636989593505859,13.131229400634766,0.48905110359191895
0.3360532224178314,0.860027551651001,1.5875861644744873,0.5072992444038391
0.3028392493724823,0.8893988132476807,2.6671030521392822,0.5072992444038391
0.25868090987205505,0.9082147479057312,1.2819154262542725,0.5218977928161621
0.2718700170516968,0.8962826728820801,3.0332250595092773,0.4635036587715149
0.2731592655181885,0.8949059247970581,1.24161696434021,0.5711678862571716
0.2498912662267685,0.9105094075202942,1.5133655071258545,0.6186131238937378
0.2383555918931961,0.9160165190696716,4.907686710357666,0.529197096824646
0.2679557502269745,0.9004130363464355,1.86700439453125,0.6259124279022217
0.26935669779777527,0.9017897844314575,1.4549766778945923,0.5456204414367676
0.23559582233428955,0.9100505113601685,1.5853712558746338,0.472627729177475
0.22728140652179718,0.9123451113700867,6.152371883392334,0.5054744482040405
0.21881836652755737,0.9219825863838196,1.6511118412017822,0.5638686418533325
0.2144579142332077,0.9164754748344421,1.0478415489196777,0.6167883276939392
0.213557630777359,0.9215236306190491,3.807779312133789,0.5237226486206055
0.21420805156230927,0.9187700748443604,0.33298787474632263,0.8558394312858582
0.19972120225429535,0.9261128902435303,0.4360959827899933,0.8248175382614136
0.19417111575603485,0.9302432537078857,3.7888660430908203,0.5875912308692932
0.22161342203617096,0.9201468825340271,1.3120746612548828,0.6879562139511108
0.20024199783802032,0.9183111786842346,0.21366813778877258,0.9251824617385864
0.18502096831798553,0.927489697933197,1.124995231628418,0.55474454164505
0.2233409285545349,0.9146397709846497,0.8264830112457275,0.7226277589797974
0.23316358029842377,0.9137219190597534,0.5505160689353943,0.7043795585632324
0.18556863069534302,0.9385039210319519,0.30115506052970886,0.8613138794898987
0.17974966764450073,0.9417163729667664,0.1940312385559082,0.9288321137428284
0.18669493496418,0.9320789575576782,1.2720420360565186,0.543795645236969
0.1665259748697281,0.9458467364311218,1.0341434478759766,0.6040145754814148
0.18246987462043762,0.9380449652671814,0.5644082427024841,0.7591241002082825
0.1569312959909439,0.9508948922157288,0.8672997355461121,0.5875912308692932
0.15923093259334564,0.9476824402809143,6.966048240661621,0.5072992444038391
0.1441304236650467,0.9564020037651062,2.2842893600463867,0.6332116723060608
0.15820953249931335,0.9444699287414551,1.5397543907165527,0.69525545835495
0.15704749524593353,0.9458467364311218,0.7381525039672852,0.724452555179596
0.1512257307767868,0.950435996055603,0.6491060853004456,0.7262773513793945
0.15322592854499817,0.9472234845161438,1.9863303899765015,0.7043795585632324
0.16139383614063263,0.9444699287414551,0.537270188331604,0.7700729966163635
0.15983696281909943,0.9458467364311218,0.23157793283462524,0.9105839133262634
0.16534757614135742,0.9430931806564331,0.4739641547203064,0.7737226486206055
0.14017532765865326,0.9522716999053955,0.42469024658203125,0.8996350169181824
0.1437329351902008,0.9527305960655212,0.26492318511009216,0.9233576655387878
0.15045559406280518,0.9527305960655212,0.7978790998458862,0.5857664346694946
0.1528100222349167,0.9499770402908325,0.13628928363323212,0.9543795585632324
0.1371387094259262,0.9545662999153137,0.14970041811466217,0.9470803141593933
0.13511978089809418,0.9550252556800842,1.00960111618042,0.5784671306610107
0.13148273527622223,0.957778811454773,1.135908842086792,0.5456204414367676
0.12960323691368103,0.9619091153144836,0.19772528111934662,0.9416058659553528
0.12109013646841049,0.9605323672294617,1.226021647453308,0.5894160866737366
