loss,accuracy,val_loss,val_accuracy
0.5058507919311523,0.7916475534439087,1.2219080924987793,0.5072992444038391
0.3098204433917999,0.8802202939987183,1.3419713973999023,0.5072992444038391
0.2656683623790741,0.8972005248069763,1.4701241254806519,0.5072992444038391
0.24795816838741302,0.9082147479057312,1.2597066164016724,0.5072992444038391
0.25558456778526306,0.9031665921211243,1.5948065519332886,0.5072992444038391
0.23751339316368103,0.9123451113700867,0.8613589406013489,0.5912408828735352
0.2504744231700897,0.9027076363563538,0.8648403286933899,0.6733576655387878
0.2556556165218353,0.899954080581665,3.2759721279144287,0.5456204414367676
0.23148657381534576,0.9164754748344421,0.6815756559371948,0.6989051103591919
0.22177095711231232,0.9141808152198792,0.2626877725124359,0.9087591171264648
0.21881212294101715,0.9155576229095459,0.22974646091461182,0.9270073175430298
0.2106551229953766,0.9169343709945679,0.20348529517650604,0.9397810101509094
0.2197350412607193,0.9238182902336121,7.313022613525391,0.5018247961997986
0.2200266420841217,0.9150986671447754,0.7617247700691223,0.6824817657470703
0.22738946974277496,0.9164754748344421,0.9621171951293945,0.6697080135345459
0.2113550454378128,0.9229004383087158,0.3771752715110779,0.8248175382614136
0.2281835526227951,0.9224414825439453,1.9031603336334229,0.510948896408081
0.20286154747009277,0.9293254017829895,5.429845809936523,0.514598548412323
0.21199895441532135,0.9265718460083008,0.6799588799476624,0.7700729966163635
0.21506734192371368,0.9242771863937378,2.1076698303222656,0.5036496520042419
0.19914031028747559,0.9261128902435303,0.8625674247741699,0.7299270033836365
0.1943906545639038,0.9256539940834045,1.5315918922424316,0.5638686418533325
0.2123233824968338,0.9178522229194641,1.2007189989089966,0.569343090057373
0.19791769981384277,0.925195038318634,1.0284467935562134,0.6970803141593933
0.18951141834259033,0.9293254017829895,0.2280881404876709,0.9288321137428284
0.1883043497800827,0.9316200017929077,2.6843814849853516,0.5364963412284851
0.19786182045936584,0.9261128902435303,2.286250352859497,0.5237226486206055
0.1854945719242096,0.9339146614074707,0.7961124181747437,0.7737226486206055
0.18833424150943756,0.9343735575675964,1.0667400360107422,0.7153284549713135
0.19157257676124573,0.9293254017829895,0.22514162957668304,0.9270073175430298
0.1838565319776535,0.9261128902435303,0.3470483124256134,0.8540145754814148
0.18592514097690582,0.9362092614173889,0.35885220766067505,0.8759124279022217
0.18356823921203613,0.9284075498580933,0.7063112258911133,0.8156934380531311
0.19133992493152618,0.9279485940933228,1.924713373184204,0.6040145754814148
0.18511813879013062,0.9357503652572632,1.6085212230682373,0.5237226486206055
0.1755959689617157,0.9329968094825745,0.6145190596580505,0.8083941340446472
0.19140104949474335,0.9297842979431152,0.3295057713985443,0.8850364685058594
0.1908239722251892,0.9352914094924927,0.24253973364830017,0.9124087691307068
0.1849314272403717,0.9334557056427002,1.304489254951477,0.5857664346694946
0.17455002665519714,0.9385039210319519,0.25480547547340393,0.9032846689224243
0.20301398634910583,0.9284075498580933,1.3465831279754639,0.540145993232727
0.1843881458044052,0.9334557056427002,1.0256922245025635,0.6697080135345459
0.17488084733486176,0.9371271133422852,0.476441890001297,0.8339415788650513
0.18676793575286865,0.9297842979431152,0.21868805587291718,0.9397810101509094
0.17876212298870087,0.9375860691070557,1.6029586791992188,0.5583941340446472
0.17973490059375763,0.932537853717804,0.2014957219362259,0.9397810101509094
0.21123988926410675,0.9210647344589233,2.4555909633636475,0.5091241002082825
0.19267186522483826,0.9265718460083008,4.854476451873779,0.5565693378448486
0.18858465552330017,0.9307021498680115,0.6581525802612305,0.7737226486206055
0.1739540845155716,0.9380449652671814,2.1455061435699463,0.5912408828735352
