loss,accuracy,val_loss,val_accuracy
0.831768810749054,0.7384121417999268,2.095071792602539,0.5072992444038391
0.3728121221065521,0.8549793362617493,2.9716763496398926,0.5072992444038391
0.2738941013813019,0.8903166651725769,2.3646419048309326,0.5072992444038391
0.28516578674316406,0.8939880728721619,2.0801072120666504,0.5072992444038391
0.26051807403564453,0.9054611921310425,1.740115761756897,0.5127737522125244
0.26741018891334534,0.899954080581665,1.2206945419311523,0.5857664346694946
0.2313476800918579,0.9155576229095459,1.2128373384475708,0.5766423344612122
0.23842060565948486,0.9173933267593384,1.4855616092681885,0.5054744482040405
0.2486407309770584,0.9031665921211243,0.9689737558364868,0.6733576655387878
0.26610979437828064,0.8921523690223694,0.24278070032596588,0.9160584211349487
0.24172157049179077,0.9150986671447754,0.6972301006317139,0.6313868761062622
0.20876388251781464,0.927489697933197,0.3329286277294159,0.8777372241020203
0.2247234433889389,0.9169343709945679,0.7898053526878357,0.7627737522125244
0.22599269449710846,0.9169343709945679,0.4430272579193115,0.7828466892242432
0.22447264194488525,0.9164754748344421,0.753806471824646,0.6313868761062622
0.23032495379447937,0.9210647344589233,0.5787680149078369,0.7682482004165649
0.22346940636634827,0.9219825863838196,0.6732919216156006,0.7335766553878784
0.21646833419799805,0.9261128902435303,0.44484901428222656,0.9032846689224243
0.22738750278949738,0.9215236306190491,7.689657211303711,0.4927007257938385
0.24709577858448029,0.9063790440559387,0.673942506313324,0.6861313581466675
0.22466802597045898,0.9219825863838196,0.3937649130821228,0.8175182342529297
0.22560137510299683,0.9201468825340271,0.9322369694709778,0.6441605687141418
0.21593473851680756,0.9270307421684265,2.538254737854004,0.5127737522125244
0.2413935363292694,0.9105094075202942,0.7010830640792847,0.7591241002082825
0.23865872621536255,0.9169343709945679,2.765122413635254,0.5456204414367676
0.214084655046463,0.927489697933197,0.3309163749217987,0.9233576655387878
0.22954997420310974,0.9178522229194641,0.42033690214157104,0.8229926824569702
0.23735295236110687,0.9146397709846497,1.4415942430496216,0.5492700934410095
0.20765532553195953,0.9265718460083008,1.4210851192474365,0.6277372241020203
0.21619591116905212,0.9284075498580933,0.31002742052078247,0.8777372241020203
0.21023952960968018,0.9247361421585083,0.21766351163387299,0.9270073175430298
0.1942289173603058,0.9265718460083008,1.685519814491272,0.6003649830818176
0.21878525614738464,0.9224414825439453,1.1318060159683228,0.69525545835495
0.21403732895851135,0.928866446018219,0.9293085932731628,0.7116788029670715
0.21084117889404297,0.9215236306190491,0.9233439564704895,0.7043795585632324
0.1991739571094513,0.9307021498680115,0.20467600226402283,0.930656909942627
0.20363499224185944,0.9242771863937378,1.8999300003051758,0.5273722410202026
0.19704513251781464,0.9302432537078857,0.5488612651824951,0.8394160866737366
0.20156249403953552,0.9270307421684265,1.3577786684036255,0.6113138794898987
0.21215692162513733,0.9229004383087158,1.3716150522232056,0.5346715450286865
0.20621438324451447,0.927489697933197,0.37344878911972046,0.8339415788650513
0.19984567165374756,0.925195038318634,3.297027587890625,0.5328466892242432
0.2101958692073822,0.931161105632782,2.4969699382781982,0.6003649830818176
0.2077523022890091,0.9201468825340271,11.794633865356445,0.5419707894325256
0.22288013994693756,0.9201468825340271,0.622351348400116,0.735401451587677
0.20344305038452148,0.927489697933197,0.9700841903686523,0.6551094651222229
0.20624308288097382,0.9270307421684265,6.446477890014648,0.49817517399787903
0.20691826939582825,0.928866446018219,1.0032848119735718,0.5492700934410095
0.20062600076198578,0.9284075498580933,0.23096837103366852,0.9489051103591919
0.19649438560009003,0.9334557056427002,1.6284496784210205,0.543795645236969
