loss,accuracy,val_loss,val_accuracy
0.5423152446746826,0.7613584399223328,0.6951835751533508,0.5072992444038391
0.3302411437034607,0.8641578555107117,0.71379154920578,0.5072992444038391
0.29171234369277954,0.8852684497833252,0.7487191557884216,0.5072992444038391
0.2430448830127716,0.9050022959709167,0.7909733057022095,0.5072992444038391
0.2580684721469879,0.9045433402061462,0.8887707591056824,0.5072992444038391
0.27188655734062195,0.8990362286567688,0.8981543183326721,0.5072992444038391
0.2470289170742035,0.9141808152198792,1.0041147470474243,0.5072992444038391
0.23591358959674835,0.9054611921310425,0.893595814704895,0.5072992444038391
0.22796474397182465,0.9123451113700867,1.4070277214050293,0.5072992444038391
0.2190299779176712,0.9192290306091309,1.1707661151885986,0.5072992444038391
0.20765431225299835,0.9242771863937378,1.4678932428359985,0.5072992444038391
0.23026646673679352,0.9183111786842346,1.2251014709472656,0.5072992444038391
0.2033320963382721,0.927489697933197,1.191576361656189,0.5072992444038391
0.20536792278289795,0.9206057786941528,1.4694557189941406,0.5072992444038391
0.2218993753194809,0.9173933267593384,1.8569217920303345,0.5072992444038391
0.185878723859787,0.9357503652572632,1.7176662683486938,0.5072992444038391
0.17779730260372162,0.9362092614173889,1.9276539087295532,0.5072992444038391
0.16920019686222076,0.9380449652671814,1.5479371547698975,0.5072992444038391
0.1763378083705902,0.9366682171821594,1.9861888885498047,0.5072992444038391
0.17400625348091125,0.9430931806564331,1.927551507949829,0.5072992444038391
0.16709092259407043,0.9426342248916626,1.8525117635726929,0.5072992444038391
0.16739234328269958,0.9435520768165588,1.425888180732727,0.5072992444038391
0.19461926817893982,0.931161105632782,1.4196271896362305,0.5072992444038391
0.15748965740203857,0.94814133644104,1.5250426530838013,0.5072992444038391
0.15778371691703796,0.9407985210418701,1.4839768409729004,0.5072992444038391
0.148809552192688,0.94814133644104,1.6063175201416016,0.5072992444038391
0.142137348651886,0.9495181441307068,1.9044538736343384,0.5072992444038391
0.15430337190628052,0.9412574768066406,2.093240737915039,0.5072992444038391
0.15001751482486725,0.9522716999053955,2.0656204223632812,0.5072992444038391
0.1285153329372406,0.9591555595397949,1.924432635307312,0.5072992444038391
0.1532391458749771,0.9508948922157288,2.004518747329712,0.5072992444038391
0.14866027235984802,0.9545662999153137,1.4546270370483398,0.5072992444038391
0.14255370199680328,0.9536484479904175,1.8303965330123901,0.5072992444038391
0.12683473527431488,0.9605323672294617,1.5338436365127563,0.5072992444038391
0.15391014516353607,0.9458467364311218,1.6735490560531616,0.5072992444038391
0.154664546251297,0.9426342248916626,1.7187734842300415,0.5072992444038391
0.14212307333946228,0.9527305960655212,1.8285980224609375,0.5072992444038391
0.12505021691322327,0.9564020037651062,1.770981788635254,0.5072992444038391
0.1209351122379303,0.9605323672294617,1.9053540229797363,0.5072992444038391
0.15687072277069092,0.9476824402809143,2.132593870162964,0.5072992444038391
0.14698059856891632,0.94814133644104,1.6299299001693726,0.5072992444038391
0.11747974157333374,0.9619091153144836,1.9054160118103027,0.5072992444038391
0.12863567471504211,0.9586966633796692,1.7221262454986572,0.5072992444038391
0.1185724139213562,0.9637448191642761,1.7886412143707275,0.5072992444038391
0.1568482667207718,0.9472234845161438,1.8256349563598633,0.5072992444038391
0.1774885356426239,0.9385039210319519,1.3297456502914429,0.5072992444038391
0.14642900228500366,0.9531895518302917,1.2904279232025146,0.5072992444038391
0.14034336805343628,0.9531895518302917,1.6762443780899048,0.5072992444038391
0.12315678596496582,0.9591555595397949,1.6161632537841797,0.5072992444038391
0.12713176012039185,0.9600734114646912,1.425780177116394,0.5072992444038391
